split,label,image_path,xmin,ymin,xmax,ymax,crop_path
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151344_jpg.rf.83828c9871ab01b58f46294139a5a1e9.jpg,128,149,335,214,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151344_jpg.rf.83828c9871ab01b58f46294139a5a1e9_112_144_351_219.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151344_jpg.rf.a9dfbab24938c72037ee168d9767c6ad.jpg,180,149,387,214,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151344_jpg.rf.a9dfbab24938c72037ee168d9767c6ad_164_144_403_219.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151347_jpg.rf.1b47b292a13f891e44afc5a5d98e01cb.jpg,140,216,332,276,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151347_jpg.rf.1b47b292a13f891e44afc5a5d98e01cb_125_212_347_280.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151347_jpg.rf.1c20a865e392808eb3b6acef2d8a8545.jpg,140,216,332,276,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151347_jpg.rf.1c20a865e392808eb3b6acef2d8a8545_125_212_347_280.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151347_jpg.rf.2ad1f043a0696d8a6c444602b46b4d65.jpg,140,216,332,276,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151347_jpg.rf.2ad1f043a0696d8a6c444602b46b4d65_125_212_347_280.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151404_jpg.rf.21f01cfe89ab28bd82a2e1c2336c8eeb.jpg,104,255,268,322,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151404_jpg.rf.21f01cfe89ab28bd82a2e1c2336c8eeb_91_250_281_327.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151404_jpg.rf.ab1985319a613c42b96de6451150cf18.jpg,246,255,410,322,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151404_jpg.rf.ab1985319a613c42b96de6451150cf18_233_250_423_327.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151404_jpg.rf.c63fdadb1bddf78897ed0caefe250485.jpg,104,255,268,322,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151404_jpg.rf.c63fdadb1bddf78897ed0caefe250485_91_250_281_327.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151419_jpg.rf.3a5565ba79a6c3eb5c892d340f44f648.jpg,165,182,330,241,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151419_jpg.rf.3a5565ba79a6c3eb5c892d340f44f648_152_178_343_245.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151419_jpg.rf.c9f1b99692fc636a5ecd1f6974b2d586.jpg,165,182,330,241,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151419_jpg.rf.c9f1b99692fc636a5ecd1f6974b2d586_152_178_343_245.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151419_jpg.rf.f844d73c0102bc94a090b4ec0574693c.jpg,185,182,350,241,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151419_jpg.rf.f844d73c0102bc94a090b4ec0574693c_172_178_363_245.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151435_jpg.rf.4fa23c5f8091a0337c8f99695e100913.jpg,69,195,246,263,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151435_jpg.rf.4fa23c5f8091a0337c8f99695e100913_55_190_260_268.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151435_jpg.rf.59303b682d86bcf506567d891f772138.jpg,69,195,246,263,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151435_jpg.rf.59303b682d86bcf506567d891f772138_55_190_260_268.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151435_jpg.rf.91a6ea4c9cc9d2ebab1c9c475bfad383.jpg,268,195,445,263,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151435_jpg.rf.91a6ea4c9cc9d2ebab1c9c475bfad383_254_190_459_268.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151513_jpg.rf.3e7dffd3ac734899fa9400a316a7b7f8.jpg,143,169,330,247,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151513_jpg.rf.3e7dffd3ac734899fa9400a316a7b7f8_129_163_344_253.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151513_jpg.rf.e8689e31171fa7dd703575c5f3e7b600.jpg,143,169,330,247,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151513_jpg.rf.e8689e31171fa7dd703575c5f3e7b600_129_163_344_253.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151513_jpg.rf.fd148c51f6a86940247e5f0d5b4cfbdf.jpg,143,169,330,247,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151513_jpg.rf.fd148c51f6a86940247e5f0d5b4cfbdf_129_163_344_253.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151515_jpg.rf.1fc7260ddd22017f9e78667e14a39d08.jpg,142,232,342,311,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151515_jpg.rf.1fc7260ddd22017f9e78667e14a39d08_126_226_358_317.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151515_jpg.rf.ae3a3a478a7fedba555783f92c8d0470.jpg,142,232,342,311,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151515_jpg.rf.ae3a3a478a7fedba555783f92c8d0470_126_226_358_317.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151515_jpg.rf.e51cd26786136d05fcf73fcf43409146.jpg,142,232,342,311,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151515_jpg.rf.e51cd26786136d05fcf73fcf43409146_126_226_358_317.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151525_jpg.rf.1df9b61c0534982a1cab21ff7e9b8f45.jpg,157,228,310,282,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151525_jpg.rf.1df9b61c0534982a1cab21ff7e9b8f45_145_224_322_286.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151525_jpg.rf.1eb002c76489ae4f159fbbc8b677120a.jpg,157,228,310,282,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151525_jpg.rf.1eb002c76489ae4f159fbbc8b677120a_145_224_322_286.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151525_jpg.rf.c7a601a8c515fafbfcd0c6609f58b9db.jpg,204,228,357,282,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151525_jpg.rf.c7a601a8c515fafbfcd0c6609f58b9db_192_224_369_286.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151538_jpg.rf.21f480013484277f8df92375ba5c9b03.jpg,155,170,328,238,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151538_jpg.rf.21f480013484277f8df92375ba5c9b03_142_165_341_243.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151538_jpg.rf.324f15b5256ba00daa13043fd7ddd21e.jpg,186,170,359,238,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151538_jpg.rf.324f15b5256ba00daa13043fd7ddd21e_173_165_372_243.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151538_jpg.rf.e8ddaf3e1cd2df42a0c2683a37575ef8.jpg,186,170,359,238,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151538_jpg.rf.e8ddaf3e1cd2df42a0c2683a37575ef8_173_165_372_243.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151542_jpg.rf.4f856e9df7beee8837d7845d2fefb514.jpg,168,239,379,309,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151542_jpg.rf.4f856e9df7beee8837d7845d2fefb514_152_234_395_314.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151542_jpg.rf.7b7daf27beb7c01c9696c2b0dca12e3e.jpg,135,239,346,309,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151542_jpg.rf.7b7daf27beb7c01c9696c2b0dca12e3e_119_234_362_314.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151542_jpg.rf.a9853f36211e5228960db120aa13bfdd.jpg,135,239,346,309,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151542_jpg.rf.a9853f36211e5228960db120aa13bfdd_119_234_362_314.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151552_jpg.rf.134e0cc5cb4504b42707fed034af3b0d.jpg,41,156,196,221,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151552_jpg.rf.134e0cc5cb4504b42707fed034af3b0d_29_151_208_226.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151552_jpg.rf.d80e1d31ddc05405adf1ff996c25973c.jpg,41,156,196,221,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151552_jpg.rf.d80e1d31ddc05405adf1ff996c25973c_29_151_208_226.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151552_jpg.rf.fa73a75d5c87ae032a2e716b0683ae2e.jpg,41,156,196,221,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151552_jpg.rf.fa73a75d5c87ae032a2e716b0683ae2e_29_151_208_226.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151605_jpg.rf.18b8bf41f7c8f64601166e7f7862c3ef.jpg,147,239,302,307,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151605_jpg.rf.18b8bf41f7c8f64601166e7f7862c3ef_135_234_314_312.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151605_jpg.rf.1b09a8e087a371ecc95043b19fff451b.jpg,213,239,368,307,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151605_jpg.rf.1b09a8e087a371ecc95043b19fff451b_201_234_380_312.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151605_jpg.rf.d993c9aaee7bbf7fb07d5d7ff7af2d28.jpg,213,239,368,307,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151605_jpg.rf.d993c9aaee7bbf7fb07d5d7ff7af2d28_201_234_380_312.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151623_jpg.rf.bfc125c43830206a0373ac2d2fd8b245.jpg,327,265,502,329,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151623_jpg.rf.bfc125c43830206a0373ac2d2fd8b245_313_260_512_334.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151623_jpg.rf.e9b5be69d909dec390b16b14b4a3a4aa.jpg,327,265,502,329,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151623_jpg.rf.e9b5be69d909dec390b16b14b4a3a4aa_313_260_512_334.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151623_jpg.rf.ed95c9c1d7460d3e1ced5813fd26cc49.jpg,327,265,502,329,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151623_jpg.rf.ed95c9c1d7460d3e1ced5813fd26cc49_313_260_512_334.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151631_jpg.rf.609ec7bd6aadfa4e98e86255d01a1968.jpg,223,120,409,198,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151631_jpg.rf.609ec7bd6aadfa4e98e86255d01a1968_209_114_423_204.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151631_jpg.rf.9ad12ecbc7f4267c90114f188f48b1b8.jpg,106,120,292,198,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151631_jpg.rf.9ad12ecbc7f4267c90114f188f48b1b8_92_114_306_204.jpg
train,next,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151631_jpg.rf.c0f626ba9fec00756a270d9a356b1af1.jpg,106,120,292,198,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/next/train_next_IMG_20251211_151631_jpg.rf.c0f626ba9fec00756a270d9a356b1af1_92_114_306_204.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151650_jpg.rf.2f082a10da9b5dada5aaf7f5052a6134.jpg,126,166,283,219,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151650_jpg.rf.2f082a10da9b5dada5aaf7f5052a6134_114_162_295_223.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151650_jpg.rf.32b9c5936944f6380c1f99db6b9da8bc.jpg,126,166,283,219,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151650_jpg.rf.32b9c5936944f6380c1f99db6b9da8bc_114_162_295_223.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151650_jpg.rf.d7572aa49d640fafd9c0827abab8f9e6.jpg,126,166,283,219,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151650_jpg.rf.d7572aa49d640fafd9c0827abab8f9e6_114_162_295_223.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151654_jpg.rf.a3b16ac8726197c04b4b458fb90b602d.jpg,292,181,415,238,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151654_jpg.rf.a3b16ac8726197c04b4b458fb90b602d_283_177_424_242.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151654_jpg.rf.a72385bf559c7733794750b1f28d6970.jpg,292,181,415,238,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151654_jpg.rf.a72385bf559c7733794750b1f28d6970_283_177_424_242.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151654_jpg.rf.ae69893c0629ccfdfa12c76b047eadf4.jpg,292,181,415,238,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151654_jpg.rf.ae69893c0629ccfdfa12c76b047eadf4_283_177_424_242.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151659_jpg.rf.4340c216741adf7162a6a5e32757be8a.jpg,186,226,331,292,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151659_jpg.rf.4340c216741adf7162a6a5e32757be8a_175_221_342_297.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151659_jpg.rf.4de2ec60bdf76c88a3dce5f1e57164b9.jpg,186,226,331,292,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151659_jpg.rf.4de2ec60bdf76c88a3dce5f1e57164b9_175_221_342_297.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151659_jpg.rf.e56efa8d672f47e306f2b1d8460141f2.jpg,186,226,331,292,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151659_jpg.rf.e56efa8d672f47e306f2b1d8460141f2_175_221_342_297.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151720_jpg.rf.9d148e9390e4e9780dd0c34c266e94c3.jpg,154,147,308,195,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151720_jpg.rf.9d148e9390e4e9780dd0c34c266e94c3_142_144_320_198.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151720_jpg.rf.9fe1fb319e1150e4bb2936c9612d637e.jpg,154,147,308,195,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151720_jpg.rf.9fe1fb319e1150e4bb2936c9612d637e_142_144_320_198.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151720_jpg.rf.ae7ea912ef2ba60aaab57905da9b1f34.jpg,207,147,361,195,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151720_jpg.rf.ae7ea912ef2ba60aaab57905da9b1f34_195_144_373_198.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151724_jpg.rf.5bba7b3aea9c6f7422787714bddbbefe.jpg,194,185,335,243,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151724_jpg.rf.5bba7b3aea9c6f7422787714bddbbefe_183_181_346_247.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151724_jpg.rf.76cb0db68fd58a2c11d4b2fcdaaf7598.jpg,179,185,320,243,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151724_jpg.rf.76cb0db68fd58a2c11d4b2fcdaaf7598_168_181_331_247.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151724_jpg.rf.ff16dfe493b3e4d0f13d94ef2c45c601.jpg,194,185,335,243,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151724_jpg.rf.ff16dfe493b3e4d0f13d94ef2c45c601_183_181_346_247.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151737_jpg.rf.18a51794d79a45ad85b6b28e18cfb5e3.jpg,330,158,450,207,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151737_jpg.rf.18a51794d79a45ad85b6b28e18cfb5e3_321_155_459_210.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151737_jpg.rf.83828d4becef7babba8c5e4b58339554.jpg,64,158,184,207,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151737_jpg.rf.83828d4becef7babba8c5e4b58339554_55_155_193_210.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151737_jpg.rf.bf2bd4129edc5901f6e180a2b69c62f8.jpg,64,158,184,207,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151737_jpg.rf.bf2bd4129edc5901f6e180a2b69c62f8_55_155_193_210.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151750_jpg.rf.3be57dd5a92f3a61c1ebd586990572ef.jpg,305,156,463,217,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151750_jpg.rf.3be57dd5a92f3a61c1ebd586990572ef_293_152_475_221.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151750_jpg.rf.3f2cd370680c5737a3c771a5a6b5b13d.jpg,305,156,463,217,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151750_jpg.rf.3f2cd370680c5737a3c771a5a6b5b13d_293_152_475_221.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151750_jpg.rf.f480f3b9e2976f7084ccaf24809e013d.jpg,51,156,209,217,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151750_jpg.rf.f480f3b9e2976f7084ccaf24809e013d_39_152_221_221.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151755_jpg.rf.38b9b78ab7e5195478a7d1770a8a0b62.jpg,188,164,331,219,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151755_jpg.rf.38b9b78ab7e5195478a7d1770a8a0b62_177_160_342_223.jpg
train,previous,c:\Users\Lenovo\Documents\CODING\Python\computer_vision\HandGesturePresentationController\Dataset_roboflow\train\IMG_20251211_151755_jpg.rf.ca300ed84258de1037facad67ad367c7.jpg,183,164,326,219,c:/Users/Lenovo/Documents/CODING/Python/computer_vision/HandGesturePresentationController/dataset_final/train/previous/train_previous_IMG_20251211_151755_jpg.rf.ca300ed84258de1037facad67ad367c7_172_160_337_223.jpg
